sample_key,video_id,clip_id,official_text,source_mp4_sha256,text_present,audio_present,video_present,text_content_valid,audio_speech_valid,vision_feature_valid,face_feature_valid,audio_visual_time_valid,text_audio_correspondence,text_av_time_mapping_status,alignment_mode,zero_duration_word_count,mapping_fail_count,alignment_probability_summary,alignment_structurally_valid_words,alignment_official_word_count,alignment_diagnostic_status,human_review_required,human_review_status,human_evidence_source,asr_screen_flag,asr_word_error_rate,asr_text,audio_rms,audio_max_abs,video_frame_count,face_detected_frame_count,face_detection_ratio,audio_coverage_start_sec,audio_coverage_end_sec,video_coverage_start_sec,video_coverage_end_sec,av_overlap_sec,anomaly_type,notes
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8,8,Sometimes we have to stretch that joint that is already irritated,6af6614c9838417a48c4817f4dd5bf1e6669eb5f78f983e9a68adc113fcdc7cc,1,1,1,1,1,1,1,1,confirmed_mismatch,unavailable,AV_VALID_TEXT_UNALIGNED,7,0,"{""count"":11,""min"":0.0,""median"":0.0010263738222420216,""mean"":0.09908608578552958,""lt_0_1_count"":9,""lt_0_01_count"":7}",4,11,completed,0,confirmed_mismatch,prefreeze_transcript_audio_2026-09-24/human_review.json,HIGH_DISAGREEMENT_REVIEW,1.2727272727272727," We want to evaluate them, you know, give them a full thorough evaluation to find.",0.08267942374887456,0.5928847193717957,125,125,1.0,0.0,4.171375,0.0,4.170833333333333,4.170833333333333,HUMAN_CONFIRMED_TEXT_AUDIO_MISMATCH;ASR_REVIEW_SIGNAL;ZERO_DURATION_WORD,Previous user listening found official text inconsistent with actual speech.
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8,9,"It's safe and the person will feel better later on, but it's sort of like flossing your teeth for the first time",df3442f3ed8f894b507923e87e426ae9636790a4a502d00c350a215270cc3e47,1,1,1,1,1,1,1,1,confirmed_mismatch,unavailable,AV_VALID_TEXT_UNALIGNED,13,0,"{""count"":22,""min"":0.0,""median"":0.00943117612041533,""mean"":0.10709932484816377,""lt_0_1_count"":16,""lt_0_01_count"":11}",9,22,completed,0,confirmed_mismatch,prefreeze_transcript_audio_2026-09-24/human_review.json,HIGH_DISAGREEMENT_REVIEW,0.9583333333333334," to find out because you might have hip-hop arthritis, but you could also have other dysfunctions around your...",0.0686125817852224,0.5233227014541626,208,207,0.9951923076923077,0.0,6.90875,0.0,7.007,6.90875,HUMAN_CONFIRMED_TEXT_AUDIO_MISMATCH;ASR_REVIEW_SIGNAL;ZERO_DURATION_WORD,Previous user listening found official text inconsistent with actual speech.
-mqbVkbCndg$_$0,-mqbVkbCndg,0,"How, at a particular moment in time—our moment in time—are they limited",cdeba953bba30907814acf72f3e35582dec263eaa25bdd922dad7fafe02e4dda,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":12,""min"":0.35432427283376455,""median"":0.9715582430362701,""mean"":0.8488854914418577,""lt_0_1_count"":0,""lt_0_01_count"":0}",12,12,completed,1,pending,,CLOSE_BY_HEURISTIC,0.0," How, at a particular moment in time, our moment in time, are they limited?",0.20779236173505586,1.294559121131897,194,194,1.0,0.0,6.3855,0.0,6.5,6.3855,,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-qDkUB0GgYY$_$6,-qDkUB0GgYY,6,"We always love to hear what you say, and like and share this video as well.",ab19bf4a761d3919b7113b1104ccaadbbf0c4e7b45694904d094280a2c329c8b,1,1,1,1,unknown,0,0,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":16,""min"":0.02550288662314415,""median"":0.9312506318092346,""mean"":0.7833915353403427,""lt_0_1_count"":2,""lt_0_01_count"":0}",16,16,completed,1,pending,,MODERATE_DISAGREEMENT_REVIEW,0.3125, with us. We always love to hear what you have to say and like and share this video as well. And.,0.03136227444168248,0.26369351148605347,140,0,0.0,0.0,4.6146875,0.0,4.666666666666667,4.6146875,ASR_REVIEW_SIGNAL;NO_USABLE_FACE_FEATURE,Frozen MediaPipe returned no usable face blendshape set; source video remains present. Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-ri04Z7vwnc$_$0,-ri04Z7vwnc,0,going to get married or are already married,93021c70c8fad20ad3fded80e7fc790a2f9c96835de58a3b694c6906de42684b,1,1,1,1,unknown,0,0,1,unknown,unverified,UNCERTAIN_REVIEW,5,0,"{""count"":8,""min"":0.0,""median"":1.7269816453335807e-05,""mean"":0.054169808444385126,""lt_0_1_count"":7,""lt_0_01_count"":6}",3,8,completed,1,pending,,ASR_EMPTY_REVIEW,1.0,,0.2507991654266274,1.0767295360565186,67,0,0.0,0.0,2.76325,0.0,2.7944666666666667,2.76325,ASR_REVIEW_SIGNAL;ZERO_DURATION_WORD;NO_USABLE_FACE_FEATURE,Frozen MediaPipe returned no usable face blendshape set; source video remains present. Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-ri04Z7vwnc$_$2,-ri04Z7vwnc,2,"most people think it'll sort itself out, ""we'll discuss it later,"" it's not something too important",f5993ce3a6ee56298462c08692a96f78c7d914d7264257ed401de7d6e17fd148,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,9,0,"{""count"":16,""min"":4.188116804471065e-07,""median"":0.031326983124017715,""mean"":0.06216337976004027,""lt_0_1_count"":12,""lt_0_01_count"":6}",7,16,completed,1,pending,,HIGH_DISAGREEMENT_REVIEW,1.0," Hi, I'm Ajanta.",0.2410010538174694,1.1896147727966309,143,50,0.34965034965034963,0.0,5.913375,0.0,6.005988888888888,5.913375,ASR_REVIEW_SIGNAL;ZERO_DURATION_WORD,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-ri04Z7vwnc$_$5,-ri04Z7vwnc,5,""" So I think it's important to discuss finances",2a5e4319bf592a18c8eb5117f7c7ec30c6c79528f9eac9fe4fb85bf70f277736,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,3,0,"{""count"":8,""min"":0.0,""median"":0.013842426626069937,""mean"":0.06954853618844936,""lt_0_1_count"":7,""lt_0_01_count"":4}",5,8,completed,1,pending,,HIGH_DISAGREEMENT_REVIEW,1.5555555555555556," and a lot of people who are working, you know, money is very important.",0.059365655826737584,0.3576313257217407,83,83,1.0,0.0,3.43975,0.0,3.5035000000000003,3.43975,ASR_REVIEW_SIGNAL;ZERO_DURATION_WORD,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w,0,"they have doubt, they have fear, they lose in a Ferrari race, or they lose in a race, and then they just give up",f2324dbc6debe0d1e4254e6f943523373e3cbb30d8d0555413ce3a7b370a4af5,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,1,0,"{""count"":24,""min"":0.06267719715833664,""median"":0.9226406812667847,""mean"":0.8067410485818982,""lt_0_1_count"":1,""lt_0_01_count"":0}",23,24,completed,1,pending,,CLOSE_BY_HEURISTIC,0.16666666666666666," They have doubt, they have fear. They're losing a Ferrari race or they're losing a race, and then they just give up.",0.12807157722397766,1.339386224746704,204,204,1.0,0.0,6.7105625,0.0,6.866666666666666,6.7105625,ZERO_DURATION_WORD,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w,1,"But the hardest thing in life to learn, is to lose",a33e8f82a185bcb7648b523927308cdc2142e3076479ba2b45cd0e828636fc09,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,1,0,"{""count"":11,""min"":0.0005188968498259783,""median"":0.9764837622642517,""mean"":0.8082356376107782,""lt_0_1_count"":1,""lt_0_01_count"":1}",10,11,completed,1,pending,,MODERATE_DISAGREEMENT_REVIEW,0.36363636363636365, The hardest thing in life to learn is to lose. Winning's easy.,0.11926624025447326,1.338340401649475,140,140,1.0,0.0,4.6438125,0.0,4.766666666666667,4.6438125,ASR_REVIEW_SIGNAL;ZERO_DURATION_WORD,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w,4,"I have lost at everything you can imagine, seriously",76e0672ffce5857a789b41fb10606402f7da58c33579b1032a8282f86fb35bc9,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":9,""min"":0.05467742681503296,""median"":0.6578109264373779,""mean"":0.6714415293600824,""lt_0_1_count"":1,""lt_0_01_count"":0}",9,9,completed,1,pending,,MODERATE_DISAGREEMENT_REVIEW,0.4444444444444444," keep going. I have lost at everything you can imagine. Seriously, we have...",0.14463950915816962,1.329630732536316,129,85,0.6589147286821705,0.0,4.246875,0.0,4.3999999999999995,4.246875,ASR_REVIEW_SIGNAL,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,5,"I have been beat up and put down and everything that can go wrong, has gone wrong for me",bd35eb8de64ce1f8b27921294598f7cf5bb971255738f51d06458c7096c58eae,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":19,""min"":0.10469219833612442,""median"":0.9794836044311523,""mean"":0.8640868747116703,""lt_0_1_count"":0,""lt_0_01_count"":0}",19,19,completed,1,pending,,CLOSE_BY_HEURISTIC,0.15789473684210525," that we have, I have been beat up and put down and everything that can go wrong has gone wrong for me.",0.1269237867565791,1.1613194942474365,253,253,1.0,0.0,8.397875,0.0,8.533333333333333,8.397875,,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-s9qJ7ATP7w$_$6,-s9qJ7ATP7w,6,But I just kept going,40b684fd1b4559f0f82e72f9b47f4ce7c5e15059fe8d0d8ab112637cd3386451,1,1,1,1,1,1,1,1,confirmed_match,word_valid,TRI_MODAL_WORD_VALID,0,0,"{""count"":5,""min"":0.1329798698425293,""median"":0.8633596897125244,""mean"":0.7439784526824951,""lt_0_1_count"":0,""lt_0_01_count"":0}",5,5,completed,0,confirmed_match,editlist_audio_review_2026-09-24/诊断报告.md,MODERATE_DISAGREEMENT_REVIEW,0.4, for me but I just kept going.,0.1022993522587554,1.3086721897125244,71,59,0.8309859154929577,0.0,2.3148125,0.0,2.4666666666666663,2.3148125,ASR_REVIEW_SIGNAL,
-s9qJ7ATP7w$_$7,-s9qJ7ATP7w,7,"I used to work for Warren Avis, the guy who started Avis Rent a Car, and he said to me one day, ""Robert, ""what's the purpose of business",5301f4403cf7cd299cc525d2f443392ac70fd70c3c9cd4a09406f2ba4df6734d,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":28,""min"":0.017845124006271362,""median"":0.9461943209171295,""mean"":0.7751017966906407,""lt_0_1_count"":3,""lt_0_01_count"":0}",28,28,completed,1,pending,,CLOSE_BY_HEURISTIC,0.2413793103448276," I used to work for Warren Avis, the guy who started Avis Renekar and he said to me one day, Robert, what's the purpose of business? And I said, oh.",0.10350459421539694,1.312117099761963,207,118,0.5700483091787439,0.0,6.8385625,0.0,6.933333333333334,6.8385625,,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,8,""" And I said, ""Oh, make a profit, and all these other things",1de4d91bd9d9fb508a3779658747da88460db0bdb1beefe7ea5b2c77edfd2239,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":12,""min"":0.011154370789881796,""median"":0.9022953510284424,""mean"":0.719891252392295,""lt_0_1_count"":1,""lt_0_01_count"":0}",12,12,completed,1,pending,,MODERATE_DISAGREEMENT_REVIEW,0.4166666666666667," business and I said, oh, make a profit and all these other things and he said, no.",0.13556058438007396,1.331815242767334,97,95,0.979381443298969,0.0,3.18425,0.0,3.2666666666666666,3.18425,ASR_REVIEW_SIGNAL,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-t217m2on-s$_$2,-t217m2on-s,2,"But a good thing to do is yawning, chewing gum is effective.",6713a983112173204502dc5adbb886bc6c38554b4627698611931420c47663a8,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":12,""min"":0.035764772444963455,""median"":0.9812699258327484,""mean"":0.8293800891066591,""lt_0_1_count"":1,""lt_0_01_count"":0}",12,12,completed,1,pending,,CLOSE_BY_HEURISTIC,0.0," But a good thing to do is yawning, chewing gum is effective.",0.05520091304106022,0.40912961959838867,170,170,1.0,0.0,5.6301875,0.0,5.666666666666667,5.6301875,,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-t217m2on-s$_$7,-t217m2on-s,7,"If you find that your ears consistently do this and you can't pop them often, you'll definitely need to see a physician regarding those things, it could be something more of a nasal infection or a sinus infection that he would need to deal with.",41c76b8a733ecb780d56348f55d00f0ba0c07f44f46e93044e62d876710180b7,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":45,""min"":0.12107313424348831,""median"":0.9848537147045135,""mean"":0.8840985717872779,""lt_0_1_count"":0,""lt_0_01_count"":0}",45,45,completed,1,pending,,CLOSE_BY_HEURISTIC,0.02127659574468085, If you find that your ears persist consistently do this and you can't pop them often You'll definitely need to see a physician Regarding those things it could be something more of a nasal infection or a sinus infection that he would need to deal with,0.03912281558883571,0.40665435791015625,512,512,1.0,0.0,17.026375,0.0,17.166666666666668,17.026375,,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-tANM6ETl_M$_$3,-tANM6ETl_M,3,"The first place is either you have a prospect, or a customer who's never done it before, or they've never tried it.",6d3af064c060dad3816a9e1dfa00101faebd8b7da7d8ceea85b0bc0fca70abd6,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,2,0,"{""count"":22,""min"":0.029828134924173355,""median"":0.963068962097168,""mean"":0.8088003646328368,""lt_0_1_count"":1,""lt_0_01_count"":0}",20,22,completed,1,pending,,CLOSE_BY_HEURISTIC,0.041666666666666664, The first place is either you have a prospect or a customer who's never done it before. They've never tried it.,0.08410787303994634,0.708234965801239,200,198,0.99,0.0,6.603625,0.0,6.733333333333333,6.603625,ZERO_DURATION_WORD,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-tPCytz4rww$_$10,-tPCytz4rww,10,Say twenty percent so if you've got a thousand square foot condo.,758183192cbd5f0f20823d26ece3ddee40dec0aadec35247b2495510a53f52f8,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":12,""min"":0.018050681799650192,""median"":0.9244470298290253,""mean"":0.6899364988009135,""lt_0_1_count"":2,""lt_0_01_count"":0}",12,12,completed,1,pending,,HIGH_DISAGREEMENT_REVIEW,0.5384615384615384," footage say 20%. So if you've got 1000 square foot condo, make sure",0.06938520019624739,0.48125147819519043,142,142,1.0,0.0,4.6788125,0.0,4.766666666666667,4.6788125,ASR_REVIEW_SIGNAL,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-tPCytz4rww$_$11,-tPCytz4rww,11,"Make sure that your using comps that are not larger, no larger than twelve hundred square feet.",6dc09d02467baaef67594ff32cffb01f8ed1565cda4c5abd161b8261a51e2e5d,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":17,""min"":0.002796916291117668,""median"":0.789297878742218,""mean"":0.6347518225255258,""lt_0_1_count"":4,""lt_0_01_count"":1}",17,17,completed,1,pending,,MODERATE_DISAGREEMENT_REVIEW,0.5294117647058824, make sure that you're using comps that are no larger than 1200 square feet no less than,0.09369582396404676,0.7352471351623535,164,164,1.0,0.0,5.3785625,0.0,5.466666666666667,5.3785625,ASR_REVIEW_SIGNAL,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-tPCytz4rww$_$12,-tPCytz4rww,12,"No less than eight hundred squire feet and going to similar in, similar with bedrooms and bathrooms as well and hopefully the complexes have similar amenities.",e3c7f9cd67ad2d20fef997696dc278361f97f027db58762e22104e5720d509d5,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":26,""min"":0.004273608603398316,""median"":0.9148324728012085,""mean"":0.6373437181973713,""lt_0_1_count"":5,""lt_0_01_count"":3}",26,26,completed,1,pending,,MODERATE_DISAGREEMENT_REVIEW,0.38461538461538464, square feet no less than 800 square feet. They're going to be similar with bedrooms and bathrooms as well. And hopefully the complexes have similar amenities. any.,0.06786935916818845,0.5972799062728882,353,353,1.0,0.0,11.7361875,0.0,11.833333333333334,11.7361875,ASR_REVIEW_SIGNAL,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-tPCytz4rww$_$16,-tPCytz4rww,16,So make sure to get a through or to do a through cleaning of the property.,8b3f82f9628792eebaf8c227becc2ebeba59bb8abb668bcca86e07fb1a992a93,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":16,""min"":0.0021939026191830635,""median"":0.9352176785469055,""mean"":0.6865182154579088,""lt_0_1_count"":2,""lt_0_01_count"":2}",16,16,completed,1,pending,,MODERATE_DISAGREEMENT_REVIEW,0.375, So make sure to do a thorough cleaning of the property.,0.08295056493101993,0.6843681931495667,216,216,1.0,0.0,7.1391875,0.0,7.2,7.1391875,ASR_REVIEW_SIGNAL,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-tPCytz4rww$_$18,-tPCytz4rww,18,Do so and as well you'll also want to remove any clutter from that you've accumulated.,eece70451e9c37a4b5f375bf646f66e09113fe3467f35bf1720cc14d986c1776,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":16,""min"":0.0009650486754253507,""median"":0.9255369603633881,""mean"":0.7355824079786544,""lt_0_1_count"":2,""lt_0_01_count"":2}",16,16,completed,1,pending,,CLOSE_BY_HEURISTIC,0.2222222222222222," out, do so, and as well you'll also want to remove any clutter from the home that you've accumulated over.",0.08257251834650244,0.7236518263816833,199,199,1.0,0.0,6.5688125,0.0,6.633333333333333,6.5688125,,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-uywlfIYOS8$_$4,-uywlfIYOS8,4,"And then from a brand point of view, we need to make sure we're driving the relevant insight.",fde46f5222cf5cfec7af9c93214c972ce2d686b0bf9c90a291021601968986f9,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,1,0,"{""count"":18,""min"":0.018865402787923813,""median"":0.8964601755142212,""mean"":0.7830385257386498,""lt_0_1_count"":1,""lt_0_01_count"":0}",17,18,completed,1,pending,,MODERATE_DISAGREEMENT_REVIEW,0.21052631578947367," is not overdeveloped. And then from a brand point of view, we need to make sure that we're driving the relevant insight.",0.05415699096050419,0.38113534450531006,179,179,1.0,0.0,5.881125,0.0,6.033333333333333,5.881125,ASR_REVIEW_SIGNAL;ZERO_DURATION_WORD,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-vxjVxOeScU$_$4,-vxjVxOeScU,4,"You're going to talk about their life, their marriage and usually how amazing it is that they've stayed together this long.",00282df9a314394f19d616d561bd1916d1d30dca4c814dfb43630ca164f4c719,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":21,""min"":0.18280838429927826,""median"":0.9497595429420471,""mean"":0.8446834246583638,""lt_0_1_count"":0,""lt_0_01_count"":0}",21,21,completed,1,pending,,CLOSE_BY_HEURISTIC,0.08695652173913043," You're going to talk about their life, their marriage, and usually how amazing it is that they've stayed together this long. Wedding and...",0.0747086198294643,0.5209630727767944,272,272,1.0,0.0,9.0370625,0.0,9.1,9.0370625,,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-wMB_hJL-3o$_$7,-wMB_hJL-3o,7,So if you have a loved one who is depressed those are some of the things that you should think about doing.,04a73d73fd150b07edab8e652fd14c9cb4a0f6e017ea97b17e8146e377b9fae7,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":22,""min"":0.15035712718963623,""median"":0.9917980134487152,""mean"":0.8625222146511078,""lt_0_1_count"":0,""lt_0_01_count"":0}",22,22,completed,1,pending,,CLOSE_BY_HEURISTIC,0.0," So, if you have a loved one who is depressed, those are some of the things that you should think about doing.",0.04323594502308458,0.37651991844177246,181,176,0.9723756906077348,0.0,5.9755625,0.0,6.033333333333333,5.9755625,,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-wny0OAz3g8$_$0,-wny0OAz3g8,0,trade labor unions didn’t allow Black workers to join,1cc21b4432e2f4b592284ee40558a18acc7d208019117aebdb2f6a1b67ea198d,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":9,""min"":0.04017631709575653,""median"":0.9616115689277649,""mean"":0.6723209136884937,""lt_0_1_count"":1,""lt_0_01_count"":0}",9,9,completed,1,pending,,MODERATE_DISAGREEMENT_REVIEW,0.3, Trade labor unions didn't allow black workers to join. And because they...,0.19126684379715841,1.1865078210830688,100,83,0.83,0.0,3.274,0.0,3.333333333333333,3.274,ASR_REVIEW_SIGNAL,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-wny0OAz3g8$_$1,-wny0OAz3g8,1,"And because they couldn’t join unions, many Black workers couldn’t get manufacturing or trade work – which paid much better than service work",c5535859f129ce04da5f5b5104d02d4168057b9d947a5349d423278ad4f3d8e8,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":22,""min"":0.012546069920063019,""median"":0.9357327818870544,""mean"":0.7702973785176421,""lt_0_1_count"":1,""lt_0_01_count"":0}",22,22,completed,1,pending,,CLOSE_BY_HEURISTIC,0.16666666666666666," to join. And because they couldn't join unions, many black workers couldn't get manufacturing or trade work, which paid much better than service work. And because...",0.18032744085285837,1.1937947273254395,205,131,0.6390243902439025,0.0,6.7765625,0.0,6.833333333333333,6.7765625,,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-wny0OAz3g8$_$2,-wny0OAz3g8,2,"And because they couldn’t get these jobs, Black communities had more men out of work, higher rates of poverty, and more criminal behavior",1825fb37db2e914fb616cd80aebd613afd873eecb7edd4d0b53158bfda0e522a,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":23,""min"":0.020109811797738075,""median"":0.9567762017250061,""mean"":0.8266535940347824,""lt_0_1_count"":1,""lt_0_01_count"":0}",23,23,completed,1,pending,,HIGH_DISAGREEMENT_REVIEW,5.666666666666667," service were. And because they couldn't get these jobs, black communities had more men out of work, higher rates of poverty, and more criminal behavior. Which then allowed to be a part of the issue. And that's why I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue. I'm not a part of the issue.",0.1780961433472798,1.2553799152374268,197,164,0.8324873096446701,0.0,6.5226875,0.0,6.666666666666667,6.5226875,ASR_REVIEW_SIGNAL,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-wny0OAz3g8$_$3,-wny0OAz3g8,3,Which then allowed the white workers and unions to justify their decision to not allow black workers into their union,ea917c506bc9fa39460f2b722f7c416f646312bb17cd74baa618905b54837bce,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":20,""min"":0.0037123430520296097,""median"":0.9793902039527893,""mean"":0.905451222602278,""lt_0_1_count"":1,""lt_0_01_count"":1}",20,20,completed,1,pending,,CLOSE_BY_HEURISTIC,0.15," behavior, which then allowed the white workers and unions to justify their decision to not allow black workers into their union. The prevailing...",0.18511314048366467,1.2370434999465942,184,123,0.6684782608695652,0.0,6.099875,0.0,6.133333333333333,6.099875,,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-wny0OAz3g8$_$5,-wny0OAz3g8,5,"This is what’s now known as racial formation theory, a theory formalized by modern sociologists Michael Omi and Howard Winant",6c6a8a4cba654b25190ab1793bfae81c3d2159ecd6cbc02d3fcbd598543acce0,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,1,0,"{""count"":20,""min"":0.18271538615226746,""median"":0.8892529010772705,""mean"":0.7844676826383883,""lt_0_1_count"":0,""lt_0_01_count"":0}",19,20,completed,1,pending,,MODERATE_DISAGREEMENT_REVIEW,0.2857142857142857," themselves. This is what's now known as racial formation theory, a theory formalized by modern sociologist Michael Omi and Howard Wannand. Racial formation theory",0.17997461787055843,1.2168076038360596,204,38,0.18627450980392157,0.0,6.7414375,0.0,6.8999999999999995,6.7414375,ASR_REVIEW_SIGNAL;ZERO_DURATION_WORD,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-wny0OAz3g8$_$7,-wny0OAz3g8,7,Omi and Winant argue that the concept of race came about as a tool to justify and maintain the economic and political power held by those of European descent,cbf9cac1048ce191aef781d0c4563eb97f9f3ddd52eb1f9551fa78d31d70e7cd,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":29,""min"":0.028918920666910708,""median"":0.9870267510414124,""mean"":0.8962218058335691,""lt_0_1_count"":1,""lt_0_01_count"":0}",29,29,completed,1,pending,,CLOSE_BY_HEURISTIC,0.1724137931034483," forces. Omene, when it argued that the concept of race came about as a tool to justify and maintain the economic and political power held by those of European descent.",0.17774701928062464,1.077629566192627,240,228,0.95,0.0,7.9105,0.0,8.066666666666666,7.9105,,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-wny0OAz3g8$_$9,-wny0OAz3g8,9,"He explores why Black and White Americans tend to have such different outcomes in terms of income, education, and more",b76f70fe783ee76bf1b637137226c98e67d13a6b15ec725894175b36cd76a136,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,0,0,"{""count"":20,""min"":0.03323668614029884,""median"":0.9642760455608368,""mean"":0.8262670742347836,""lt_0_1_count"":1,""lt_0_01_count"":0}",20,20,completed,1,pending,,CLOSE_BY_HEURISTIC,0.05," Wilson. He explores why black and white Americans tend to have such different outcomes in terms of income, education, and more.",0.1524274564128969,0.8830974698066711,183,173,0.9453551912568307,0.0,6.0435,0.0,6.2,6.0435,,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
-yRb-Jum7EQ$_$1,-yRb-Jum7EQ,1,"it comes with the assistance and agitation of states and regimes, Yesterday Iran announced that it will finance the families of the terrorists and murderers this shows that Iran, even after the nuclear agreement, is continuing to aid terrorism, including Palestinian terrorism, Hezbollah terrorism and its assistance to Hamas.",2f16da1baa8660e5bfc608f5237cdd59725d16e57a19bc02c4556cd2c7129a46,1,1,1,1,unknown,1,1,1,unknown,unverified,UNCERTAIN_REVIEW,8,0,"{""count"":49,""min"":2.886740276153432e-06,""median"":0.01624118722975254,""mean"":0.10543028429776537,""lt_0_1_count"":34,""lt_0_01_count"":23}",41,49,completed,1,pending,,HIGH_DISAGREEMENT_REVIEW,1.7142857142857142, I am very proud of you. I am very proud of you. I am very proud of you. I am very proud of you. I am very proud of you. I am very proud of you. I am very proud of you. I am very proud of you. I am very proud of you. I am very proud of you. I am very proud of you. I am very proud of you. I am very proud of you. I am very proud of you. you Allah Hamas.,0.01673873428518384,0.23467275500297546,875,848,0.9691428571428572,0.0,29.10975,0.0,29.26666666666667,29.10975,ASR_REVIEW_SIGNAL;ZERO_DURATION_WORD,Human transcript/audio content review is pending; ASR and alignment scores are diagnostic only.
